,block,browser,cookies,is_fullscreen,key_press,mobile,os,responses,rt,stimulus,stimulus_block,stimulus_side,sub_block,subject,success,time_elapsed,time_post_trial,trial_began,trial_index,trial_type
123,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1984.5,df42887_e_171.jpg,10Where,0,3,54,,355863,400,0,123,bRMS
124,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,3509.3,df42887_e_031.jpg,10Where,0,3,54,,359877,400,0,124,bRMS
125,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1707.6,f42887_e_086.jpg,10Where,0,3,54,,362087,400,0,125,bRMS
126,,,,,,,,,5041,,,,,,,367531,,,126,instructions
127,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1839,f42887_e_282.jpg,5Where,0,4,54,,369487,400,0,127,bRMS
128,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2606.8,df42887_e_237.jpg,5Where,1,4,54,,372600,400,0,128,bRMS
129,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,3362.5,f42887_e_022.jpg,5Where,0,4,54,,376487,400,0,129,bRMS
130,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,1997.4,f42887_e_002.jpg,5Where,1,4,54,,379010,400,0,130,bRMS
131,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1962.3,f42887_e_272.jpg,5Where,0,4,54,,381481,400,0,131,bRMS
132,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,3398.2,f42887_e_172.jpg,5Where,0,4,54,,385394,400,0,132,bRMS
133,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1821.7,df42887_e_077.jpg,5Where,0,4,54,,387718,400,0,133,bRMS
134,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,3765.6,df42887_e_027.jpg,5Where,1,4,54,,391992,400,0,134,bRMS
135,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,2255.7,f42887_e_292.jpg,5Where,0,4,54,,394769,400,0,135,bRMS
136,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,1856.4,f42887_e_162.jpg,5Where,1,4,54,,397134,400,0,136,bRMS
137,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2162.1,f42887_e_252.jpg,5Where,1,4,54,,399802,400,0,137,bRMS
138,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2885.9,f42887_e_082.jpg,5Where,1,4,54,,403199,400,0,138,bRMS
139,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1907.1,f42887_e_032.jpg,5Where,0,4,54,,405622,400,0,139,bRMS
140,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,6017.3,df42887_e_247.jpg,5Where,0,4,54,,412148,400,0,140,bRMS
141,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2724.2,f42887_e_212.jpg,5Where,1,4,54,,415384,400,0,141,bRMS
142,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,3615.1,df42887_e_267.jpg,5Where,1,4,54,,419521,400,0,142,bRMS
143,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1970.2,df42887_e_067.jpg,5Where,0,4,54,,421996,400,0,143,bRMS
144,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,3175.3,df42887_e_167.jpg,5Where,0,4,54,,425676,400,0,144,bRMS
145,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,3804.2,df42887_e_117.jpg,5Where,0,4,54,,429986,400,0,145,bRMS
146,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2327.1,df42887_e_147.jpg,5Where,1,4,54,,432821,400,0,146,bRMS
147,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,3862.2,df42887_e_007.jpg,5Where,1,4,54,,437236,400,0,147,bRMS
148,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,2240.1,df42887_e_017.jpg,5Where,0,4,54,,439981,400,0,148,bRMS
149,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,2554.5,df42887_e_097.jpg,5Where,0,4,54,,443049,400,0,149,bRMS
150,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,4210.3,df42887_e_037.jpg,5Where,1,4,54,,447766,400,0,150,bRMS
151,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2949.1,f42887_e_142.jpg,5Where,1,4,54,,451221,400,0,151,bRMS
152,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2552.6,f42887_e_102.jpg,5Where,1,4,54,,454276,400,0,152,bRMS
153,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1706.7,f42887_e_222.jpg,5Where,0,4,54,,456491,400,0,153,bRMS
154,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,2524.7,df42887_e_057.jpg,5Where,0,4,54,,459520,400,0,154,bRMS
155,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2116.6,df42887_e_127.jpg,5Where,1,4,54,,462144,400,0,155,bRMS
156,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1942.6,df42887_e_087.jpg,5Where,0,4,54,,464593,400,0,156,bRMS
157,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,3053.4,f42887_e_052.jpg,5Where,1,4,54,,468165,400,0,157,bRMS
158,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1654.4,df42887_e_137.jpg,5Where,0,4,54,,470323,400,0,158,bRMS
159,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,2062.2,df42887_e_287.jpg,5Where,0,4,54,,472891,400,0,159,bRMS
160,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,2148.8,f42887_e_042.jpg,5Where,0,4,54,,475544,400,0,160,bRMS
161,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2329.2,f42887_e_062.jpg,5Where,1,4,54,,478380,400,0,161,bRMS
162,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2052.9,f42887_e_152.jpg,5Where,1,4,54,,480939,400,0,162,bRMS
163,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2908.1,f42887_e_182.jpg,5Where,1,4,54,,484367,400,0,163,bRMS
164,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1908.9,df42887_e_227.jpg,5Where,0,4,54,,486781,400,0,164,bRMS
165,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,2300.4,f42887_e_262.jpg,5Where,0,4,54,,489587,400,0,165,bRMS
166,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1769.4,df42887_e_177.jpg,5Where,0,4,54,,491871,400,0,166,bRMS
167,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1546,f42887_e_092.jpg,5Where,0,4,54,,493924,400,0,167,bRMS
168,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1972.5,df42887_e_297.jpg,5Where,0,4,54,,496406,400,0,168,bRMS
169,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2385.2,f42887_e_232.jpg,5Where,1,4,54,,499297,400,0,169,bRMS
170,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2509.7,df42887_e_187.jpg,5Where,1,4,54,,502325,400,0,170,bRMS
171,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,2241.4,df42887_e_217.jpg,5Where,1,4,54,,505079,400,0,171,bRMS
172,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1660.9,df42887_e_257.jpg,5Where,0,4,54,,507250,400,0,172,bRMS
173,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,1773.9,f42887_e_202.jpg,5Where,1,4,54,,509562,400,0,173,bRMS
174,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,1877.2,df42887_e_197.jpg,5Where,1,4,54,,511943,400,0,174,bRMS
175,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1627.2,df42887_e_107.jpg,5Where,0,4,54,,514071,400,0,175,bRMS
176,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,2057.8,f42887_e_072.jpg,5Where,0,4,54,,516646,400,0,176,bRMS
177,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,1585.4,f42887_e_122.jpg,5Where,1,4,54,,518736,400,0,177,bRMS
178,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1797.6,df42887_e_207.jpg,5Where,0,4,54,,521037,400,0,178,bRMS
179,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,2003.7,df42887_e_277.jpg,5Where,0,4,54,,523553,400,0,179,bRMS
180,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,Q,FALSE,Mac OS X 10_15_7,,1937.7,df42887_e_157.jpg,5Where,1,4,54,,525993,400,0,180,bRMS
181,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1889.4,f42887_e_242.jpg,5Where,0,4,54,,528385,400,0,181,bRMS
182,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1570.1,f42887_e_112.jpg,5Where,0,4,54,,530473,400,0,182,bRMS
183,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1497.3,f42887_e_132.jpg,5Where,0,4,54,,532475,400,0,183,bRMS
184,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1776.8,df42887_e_047.jpg,5Where,0,4,54,,534754,400,0,184,bRMS
185,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1270,f42887_e_192.jpg,5Where,0,4,54,,536532,400,0,185,bRMS
186,1,Chrome 98 (98.0.4758.109),TRUE,TRUE,P,FALSE,Mac OS X 10_15_7,,1710.7,f42887_e_012.jpg,5Where,0,4,54,,538747,400,0,186,bRMS
187,,,,,,,,"{""Q0"":""W""}",3667,,,,,,,542817,,,187,survey-text
188,,,,,,,,"{""Q0"":""T""}",4436,,,,,,,547254,,,188,survey-text
189,,,,,,,,,1810,,,,,,,549066,,,189,instructions
190,,,,,,,,"{""Q0"":0,""Q1"":1,""Q2"":2,""Q3"":0,""Q4"":1,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":1,""Q9"":0,""Q10"":0,""Q11"":2,""Q12"":1,""Q13"":0,""Q14"":0,""Q15"":1,""Q16"":1,""Q17"":1,""Q18"":1,""Q19"":1}",69700,,,,,,,618784,,,190,survey-likert
191,,,,,,,,,2939,,,,,,,621724,,,191,instructions
192,,,,,,,,,2308,,,,,,,624032,,,192,instructions
193,,,,,,,,"{""Q0"":1,""Q1"":2,""Q2"":1,""Q3"":2,""Q4"":2,""Q5"":3,""Q6"":1,""Q7"":1,""Q8"":1,""Q9"":2,""Q10"":1}",33086,,,,,,,657122,,,193,survey-likert
194,,,,,,,,,2005,,,,,,,659127,,,194,instructions
195,,,,,,,,"{""Q0"":2,""Q1"":1,""Q2"":1,""Q3"":2,""Q4"":1,""Q5"":1,""Q6"":2,""Q7"":1,""Q8"":1,""Q9"":2,""Q10"":1,""Q11"":2,""Q12"":2,""Q13"":3,""Q14"":1}",29695,,,,,,,688827,,,195,survey-likert
196,,,,,,,,,13063,,,,,,,701891,,,196,instructions
197,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,6340.1,f42887_e_208.jpg,10What,1,2,54,,708336,400,0,197,bRMS
198,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,3320,f42887_e_298.jpg,10What,0,2,54,,712164,400,0,198,bRMS
199,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2157.2,f42887_e_218.jpg,10What,1,2,54,,714828,400,0,199,bRMS
200,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2555.6,df42887_e_153.jpg,10What,0,2,54,,717906,400,0,200,bRMS
201,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2733.6,f42887_e_068.jpg,10What,1,2,54,,721145,400,0,201,bRMS
202,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,4244,f42887_e_128.jpg,10What,1,2,54,,725896,400,0,202,bRMS
203,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2626.5,f42887_e_078.jpg,10What,0,2,54,,729028,400,0,203,bRMS
204,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1648.9,df42887_e_253.jpg,10What,0,2,54,,731183,400,0,204,bRMS
205,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1579.4,df42887_e_233.jpg,10What,1,2,54,,733366,400,0,205,bRMS
206,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1895.9,df42887_e_273.jpg,10What,1,2,54,,735780,400,0,206,bRMS
207,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1528.9,df42887_e_113.jpg,10What,0,2,54,,737821,400,0,207,bRMS
208,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2722.5,df42887_e_213.jpg,10What,0,2,54,,741047,400,0,208,bRMS
209,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,3248.8,df42887_e_133.jpg,10What,1,2,54,,744802,400,0,209,bRMS
210,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2501.2,f42887_e_188.jpg,10What,0,2,54,,747811,400,0,210,bRMS
211,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1997.9,f42887_e_228.jpg,10What,0,2,54,,750315,400,0,211,bRMS
212,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2331.4,df42887_e_063.jpg,10What,0,2,54,,753153,400,0,212,bRMS
213,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2127.9,f42887_e_048.jpg,10What,1,2,54,,755782,400,0,213,bRMS
214,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2020.4,df42887_e_193.jpg,10What,0,2,54,,758306,400,0,214,bRMS
215,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1988.4,f42887_e_198.jpg,10What,1,2,54,,760801,400,0,215,bRMS
216,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2178.1,f42887_e_238.jpg,10What,1,2,54,,763476,400,0,216,bRMS
217,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2415.7,df42887_e_003.jpg,10What,1,2,54,,766397,400,0,217,bRMS
218,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1607.8,df42887_e_143.jpg,10What,0,2,54,,768511,400,0,218,bRMS
219,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2451,df42887_e_053.jpg,10What,0,2,54,,771467,400,0,219,bRMS
220,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1670.4,df42887_e_083.jpg,10What,0,2,54,,773645,400,0,220,bRMS
221,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1591.1,f42887_e_178.jpg,10What,0,2,54,,775739,400,0,221,bRMS
222,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1316.3,f42887_e_278.jpg,10What,0,2,54,,777576,400,0,222,bRMS
223,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,3425.3,df42887_e_223.jpg,10What,1,2,54,,781512,400,0,223,bRMS
224,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2463.6,f42887_e_258.jpg,10What,1,2,54,,784484,400,0,224,bRMS
225,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1869.2,df42887_e_203.jpg,10What,1,2,54,,786910,400,0,225,bRMS
226,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2601,f42887_e_248.jpg,10What,0,2,54,,790016,400,0,226,bRMS
227,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1413,df42887_e_183.jpg,10What,1,2,54,,791932,400,0,227,bRMS
228,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2144.3,df42887_e_293.jpg,10What,0,2,54,,794579,400,0,228,bRMS
229,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2259.9,df42887_e_243.jpg,10What,1,2,54,,797342,400,0,229,bRMS
230,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1333.3,f42887_e_288.jpg,10What,0,2,54,,799184,400,0,230,bRMS
231,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1785.5,f42887_e_118.jpg,10What,0,2,54,,801481,400,0,231,bRMS
232,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2007.5,f42887_e_158.jpg,10What,1,2,54,,803993,400,0,232,bRMS
233,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1873.9,f42887_e_098.jpg,10What,1,2,54,,806381,400,0,233,bRMS
234,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1528.6,f42887_e_268.jpg,10What,0,2,54,,808412,400,0,234,bRMS
235,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1809.3,df42887_e_093.jpg,10What,1,2,54,,810727,400,0,235,bRMS
236,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1830.6,f42887_e_038.jpg,10What,1,2,54,,813063,400,0,236,bRMS
237,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1972.5,f42887_e_018.jpg,10What,0,2,54,,815541,400,0,237,bRMS
238,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1960.1,df42887_e_033.jpg,10What,0,2,54,,818011,400,0,238,bRMS
239,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2274.3,f42887_e_168.jpg,10What,1,2,54,,820792,400,0,239,bRMS
240,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1938.6,df42887_e_173.jpg,10What,0,2,54,,823237,400,0,240,bRMS
241,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2177.7,df42887_e_023.jpg,10What,0,2,54,,825920,400,0,241,bRMS
242,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2925.2,df42887_e_103.jpg,10What,1,2,54,,829352,400,0,242,bRMS
243,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2588.7,df42887_e_283.jpg,10What,0,2,54,,832458,400,0,243,bRMS
244,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2103.3,f42887_e_008.jpg,10What,0,2,54,,835070,400,0,244,bRMS
245,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1650.9,df42887_e_263.jpg,10What,0,2,54,,837208,400,0,245,bRMS
246,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1829.6,f42887_e_088.jpg,10What,0,2,54,,839545,400,0,246,bRMS
247,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2205,df42887_e_013.jpg,10What,0,2,54,,842251,400,0,247,bRMS
248,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,2324.4,f42887_e_028.jpg,10What,1,2,54,,845079,400,0,248,bRMS
249,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1729.1,f42887_e_138.jpg,10What,0,2,54,,847317,400,0,249,bRMS
250,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1873.5,f42887_e_058.jpg,10What,0,2,54,,849696,400,0,250,bRMS
251,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2285.5,df42887_e_123.jpg,10What,0,2,54,,852489,400,0,251,bRMS
252,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1669.1,df42887_e_163.jpg,10What,1,2,54,,854657,400,0,252,bRMS
253,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1869.8,df42887_e_043.jpg,10What,1,2,54,,857036,400,0,253,bRMS
254,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1717.5,f42887_e_108.jpg,10What,1,2,54,,859264,400,0,254,bRMS
255,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1619.7,df42887_e_073.jpg,10What,1,2,54,,861398,400,0,255,bRMS
256,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1461.1,f42887_e_148.jpg,10What,1,2,54,,863365,400,0,256,bRMS
257,,,,,,,,,2840,,,,,,,866610,,,257,instructions
258,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,2721.5,df42887_e_239.jpg,5What,0,3,54,,869425,400,0,258,bRMS
259,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1852.7,df42887_e_069.jpg,5What,1,3,54,,871781,400,0,259,bRMS
260,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1495.6,df42887_e_159.jpg,5What,1,3,54,,873782,400,0,260,bRMS
261,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1706.8,df42887_e_279.jpg,5What,1,3,54,,875999,400,0,261,bRMS
262,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1311.4,f42887_e_174.jpg,5What,0,3,54,,877815,400,0,262,bRMS
263,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1942.4,df42887_e_099.jpg,5What,0,3,54,,880264,400,0,263,bRMS
264,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1777.1,df42887_e_269.jpg,5What,0,3,54,,882549,400,0,264,bRMS
265,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1382.9,f42887_e_074.jpg,5What,0,3,54,,884425,400,0,265,bRMS
266,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1304,df42887_e_019.jpg,5What,0,3,54,,886236,400,0,266,bRMS
267,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1986.9,df42887_e_049.jpg,5What,0,3,54,,888726,400,0,267,bRMS
268,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1109.7,f42887_e_184.jpg,5What,0,3,54,,890341,400,0,268,bRMS
269,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1541.6,df42887_e_089.jpg,5What,1,3,54,,892385,400,0,269,bRMS
270,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1470,f42887_e_004.jpg,5What,0,3,54,,894361,400,0,270,bRMS
271,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1626.6,df42887_e_229.jpg,5What,0,3,54,,896500,400,0,271,bRMS
272,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1872.8,df42887_e_079.jpg,5What,0,3,54,,898884,400,0,272,bRMS
273,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,B,FALSE,Mac OS X 10_15_7,,1656.9,df42887_e_109.jpg,5What,1,3,54,,901045,400,0,273,bRMS
274,2,Chrome 98 (98.0.4758.109),TRUE,TRUE,Y,FALSE,Mac OS X 10_15_7,,1740.2,f42887_e_204.jpg,5What,1,3,54,,903289,400,0,274,bRMS
